query,_id,_score,symbol,notfound
105369984,105369984,27.64896,LINC02356,
217,217,26.335646,ALDH2,
80018,80018,27.64896,NAA25,
10906,10906,27.64896,TRAFD1,
5781,5781,26.85718,PTPN11,
4938,4938,26.85718,OAS1,
4940,4940,26.858898,OAS3,
4939,4939,26.858898,OAS2,
8437,8437,26.337494,RASAL1,
10993,10993,26.859024,SDS,
6926,6926,26.859509,TBX3,
105370000,105370000,27.650805,TBX3-AS1,
100287569,100287569,27.651289,LINC00173,
84900,84900,27.651289,RNFT2,
54997,54997,27.650805,TESC,
4842,4842,26.859749,NOS1,
283455,283455,26.859694,KSR2,
51347,51347,26.338097,TAOK3,
26353,26353,26.859749,HSPB8,
11113,11113,26.859024,CIT,
100302274,100302274,27.651411,MIR1178,
92558,92558,27.651474,BICDL1,
23409,23409,26.859694,SIRT4,
26834,26834,27.650805,RNU4-2,
4440,4440,26.858898,MSI1,
9478,9478,26.859509,CABP1,
100616329,100616329,27.651411,MIR4700,
8638,8638,26.859749,OASL,
5027,5027,26.859749,P2RX7,
102465665,102465665,27.650805,MIR7107,
54509,54509,26.338215,RHOF,
107984442,,,,True
3242,3242,26.85963,HPD,
254050,254050,27.651411,LRRC43,
101593348,101593348,27.650675,LOC101593348,
65082,65082,26.85963,VPS33A,
100507066,100507066,27.650675,CLIP1-AS1,
9735,9735,27.651525,KNTC1,
338442,338442,26.85718,HCAR2,
27198,27198,26.859509,HCAR1,
8562,8562,26.338165,DENR,
10198,10198,27.651474,MPHOSPH9,
102466877,102466877,27.651525,MIR8072,
101927415,101927415,27.650805,TMED2-DT,
109616977,109616977,27.650675,SNORA9B,
2967,2967,26.859694,GTF2H3,
196385,196385,26.859694,DNAH10,
144347,144347,27.651411,RFLNA,
105370047,105370047,27.651411,LOC105370047,
100189347,100189347,27.651289,TRD-GTC2-10,
100189339,100189339,27.64896,TRA-TGC4-1,
140707,140707,27.651525,BRI3BP,
102659353,102659353,27.650675,THRIL,
65985,65985,26.337494,AACS,
400084,400084,27.651525,LINC00939,
101927531,101927531,27.650805,LOC101927531,
387895,387895,27.64896,LINC00944,
100507206,100507206,27.650805,LINC00943,
92293,92293,27.650675,TMEM132C,
440119,440119,27.650675,FZD10-AS1,
11211,11211,26.85963,FZD10,
283383,283383,27.651411,ADGRD1,
100130238,100130238,27.651411,GALNT9-AS1,
55743,55743,26.85963,CHFR,
26080,26080,27.651289,FAM230C,
284232,284232,8.919771,ANKRD20A9P,
7278,7278,26.85718,TUBA3C,
101928697,101928697,27.650805,TUBA3C-DT,
2700,2700,26.859749,GJA3,
2706,2706,26.85718,GJB2,
53342,53342,27.651289,IL17D,
221143,221143,26.858898,EEF1AKMT1,
221150,221150,27.651474,SKA3,
105370105,105370105,27.64896,LOC105370105,
100652865,100652865,27.64896,LINC00539,
2254,2254,26.859024,FGF9,
105370108,105370108,27.651525,LOC105370108,
100506622,100506622,27.650675,LINC00540,
6445,6445,26.859749,SGCG,
107984585,107984585,27.651525,LOC107984585,
100506697,100506697,27.651474,LINC00327,
55504,55504,27.651474,TNFRSF19,
542767,542767,27.650805,PCOTH,
387911,387911,26.858898,C1QTNF9B,
221178,221178,26.859749,SPATA13,
338872,338872,26.859694,C1QTNF9,
56163,56163,27.651289,RNF17,
646405,646405,8.919615,TPTE2P1,
51761,51761,26.335646,ATP8A2,
387914,387914,27.651289,SHISA2,
10810,10810,26.858898,WASF3,
2835,2835,27.650805,GPR12,
105370124,105370124,27.651289,LOC105370124,
6144,6144,26.335646,RPL21,
387496,387496,27.650675,RASL11A,
23281,23281,26.859024,MTUS2,
105370141,105370141,27.651289,LINC00385,
100188949,100188949,27.651289,LINC00426,
103724387,103724387,27.650675,LINC01058,
171222,171222,26.338215,UBE2L5,
107984577,107984577,27.651525,LOC107984577,
84935,84935,27.651411,MEDAG,
675,675,26.338165,BRCA2,
90627,90627,27.64896,STARD13,
105370158,105370158,27.650675,LINC02343,
4081,4081,27.650805,MAB21L1,
100507114,100507114,27.651411,LINC00445,
9201,9201,26.859024,DCLK1,
105370163,105370163,27.650805,LOC105370163,
100526761,100526761,27.650805,CCDC169-SOHLH2,
8900,8900,26.337494,CCNA1,
103695431,103695431,27.651474,LINC01048,
10631,10631,26.338165,POSTN,
341640,341640,27.651411,FREM2,
10186,10186,27.64896,LHFPL6,
105370170,105370170,27.651289,LOC105370170,
105370174,105370174,27.651474,LOC105370174,
105370177,105370177,27.651411,LINC02341,
8600,8600,26.85963,TNFSF11,
144809,144809,27.651289,FAM216B,
94240,94240,26.858898,EPSTI1,
105370178,105370178,27.651525,LOC105370178,
121838,121838,27.64896,NRAD1,
101929212,101929212,27.651474,SMIM2-AS1,
79024,79024,27.651289,SMIM2,
387923,387923,27.651474,SERP2,
400128,400128,27.651474,TUSC8,
8848,8848,27.651474,TSC22D1,
100190939,100190939,27.651474,TPT1-AS1,
283514,283514,27.651411,SIAH3,
100509894,100509894,27.64896,CPB2-AS1,
3936,3936,26.85718,LCP1,
105370194,105370194,27.650675,LOC105370194,
100861554,100861554,27.651525,LINC00563,
80183,80183,26.859749,RUBCNL,
101929344,101929344,27.650675,LINC01198,
112268117,112268117,8.919573,LOC112268117,
57105,57105,26.858898,CYSLTR2,
115761,115761,27.651525,ARL11,
84650,84650,27.650675,EBPL,
8847,8847,27.651525,DLEU2,
10301,10301,27.650805,DLEU1,
220107,220107,27.651289,DLEU7,
107984567,,,,True
100874074,100874074,27.650675,DLEU7-AS1,
220108,220108,27.651411,FAM124A,
79758,79758,27.651289,DHRS12,
283521,283521,27.651289,TMEM272,
341676,341676,27.651289,NEK5,
101929657,101929657,27.651411,LOC101929657,
55901,55901,27.651289,THSD1,
26586,26586,27.651289,CKAP2,
10562,10562,27.64896,OLFM4,
81624,81624,26.859749,DIAPH3,
112267897,112267897,27.64896,LOC112267897,
144766,144766,27.651474,LINC00355,
1602,1602,27.651411,DACH1,
688,688,26.85718,KLF5,
105370256,105370256,27.651474,LOC105370256,
11278,11278,27.651525,KLF12,
100507612,100507612,27.651474,LINC00402,
105370259,105370259,27.650805,LOC105370259,
170622,170622,26.85963,COMMD6,
101927155,101927155,27.651474,LMO7-AS1,
729420,729420,27.64896,LMO7DN,
104326189,104326189,27.651525,LMO7DN-IT1,
23077,23077,27.650805,MYCBP2,
100874212,100874212,27.650675,MYCBP2-AS1,
100874222,100874222,27.651411,OBI1-AS1,
10253,10253,26.859694,SPRY2,
103724386,103724386,27.64896,LINC00377,
100861546,100861546,27.651525,LINC00564,
407975,407975,27.651525,MIR17HG,
10257,10257,26.337494,ABCC4,
9071,9071,26.858898,CLDN10,
27199,27199,27.651289,OXGR1,
10160,10160,26.85963,FARP1,
100861541,100861541,27.651474,DOCK9-DT,
2841,2841,26.85963,GPR18,
1880,1880,26.85718,GPR183,
102725509,102725509,27.650805,LINC01232,
259232,259232,26.858898,NALCN,
107984616,,,,True
107984615,107984615,27.651474,LOC107984615,
283481,283481,27.650675,FGF14-AS2,
196541,196541,27.651411,METTL21C,
112268109,,,,True
1948,1948,26.85963,EFNB2,
10673,10673,26.859749,TNFSF13B,
23026,23026,27.651411,MYO16,
101927627,101927627,27.651525,LOC101927627,
8660,8660,26.858898,IRS2,
283487,283487,27.650675,PRECSIT,
121793,121793,27.650675,TEX29,
107984555,107984555,27.650675,LOC107984555,
107984591,107984591,27.650675,LOC107984591,
2159,2159,26.858898,F10,
3916,3916,26.859509,LAMP1,
79774,79774,27.651289,GRTP1,
101928841,,,,True
113622,113622,27.650675,ADPRHL1,
2621,2621,26.337366,GAS6,
100506394,100506394,27.650675,GAS6-DT,
101929355,101929355,27.651474,CFAP97D2,
100847035,100847035,27.650805,MIR548AR,
503638,503638,8.919771,DUXAP9,
414763,414763,8.91983,BMS1P18,
114004396,114004396,27.651525,LNCRNA-ATB,
503639,503639,8.91983,DUXAP10,
101101776,101101776,8.919615,BMS1P17,
107984705,,,,True
283,283,26.338215,ANG,
6038,6038,27.651525,RNASE4,
6035,6035,27.651525,RNASE1,
29986,29986,26.85718,SLC39A2,
57447,57447,27.651411,NDRG2,
122664,122664,27.651411,TPPP2,
84659,84659,27.64896,RNASE7,
105370398,105370398,27.64896,LOC105370398,
55701,55701,27.64896,ARHGEF40,
51222,51222,27.650805,ZNF219,
6297,6297,26.859024,SALL2,
28693,28693,27.651289,TRAV1-1,
28692,28692,27.651289,TRAV1-2,
107984650,,,,True
28691,28691,27.651474,TRAV2,
28690,28690,27.651525,TRAV3,
28689,28689,27.651525,TRAV4,
28688,28688,27.651525,TRAV5,
6956,6956,27.651411,TRAV6,
28685,28685,27.650805,TRAV8-1,
28676,28676,27.651411,TRAV10,
28674,28674,27.651289,TRAV12-1,
28684,28684,27.650675,TRAV8-2,
28683,28683,27.650675,TRAV8-3,
28671,28671,27.651411,TRAV13-1,
28673,28673,27.650805,TRAV12-2,
28682,28682,27.650805,TRAV8-4,
28670,28670,27.650805,TRAV13-2,
28669,28669,27.64896,TRAV14DV4,
28677,28677,27.64896,TRAV9-2,
28672,28672,27.651289,TRAV12-3,
28680,28680,27.64896,TRAV8-6,
28667,28667,27.651289,TRAV16,
28666,28666,27.64896,TRAV17,
28665,28665,27.64896,TRAV18,
28664,28664,27.651411,TRAV19,
28663,28663,27.651411,TRAV20,
28662,28662,27.651411,TRAV21,
28661,28661,27.651411,TRAV22,
28660,28660,27.650675,TRAV23DV6,
28518,28518,27.650675,TRDV1,
28659,28659,27.650675,TRAV24,
28658,28658,27.650805,TRAV25,
28657,28657,27.650805,TRAV26-1,
28655,28655,27.64896,TRAV27,
28653,28653,27.651474,TRAV29DV5,
28652,28652,27.651474,TRAV30,
28656,28656,27.651474,TRAV26-2,
28648,28648,27.651289,TRAV34,
28647,28647,27.651289,TRAV35,
28646,28646,27.651289,TRAV36DV7,
28644,28644,27.64896,TRAV38-1,
28643,28643,27.651474,TRAV38-2DV8,
28642,28642,27.651289,TRAV39,
28640,28640,27.651289,TRAV41,
28517,28517,27.651289,TRDV2,
28522,28522,27.651525,TRDJ1,
28521,28521,27.64896,TRDJ2,
28526,28526,27.64896,TRDC,
112267867,,,,True
28516,28516,27.650805,TRDV3,
28706,28706,27.651289,TRAJ49,
28707,28707,27.650805,TRAJ48,
28710,28710,27.651525,TRAJ45,
28711,28711,27.651525,TRAJ44,
28717,28717,27.651289,TRAJ38,
28718,28718,27.650675,TRAJ37,
28720,28720,27.650675,TRAJ35,
28721,28721,27.650805,TRAJ34,
28722,28722,27.650805,TRAJ33,
28723,28723,27.650805,TRAJ32,
28727,28727,27.651474,TRAJ28,
28728,28728,27.650675,TRAJ27,
28729,28729,27.651474,TRAJ26,
28732,28732,27.651474,TRAJ23,
28737,28737,27.651411,TRAJ18,
28738,28738,27.651411,TRAJ17,
28739,28739,27.650805,TRAJ16,
28742,28742,27.651474,TRAJ13,
28743,28743,27.64896,TRAJ12,
28745,28745,27.64896,TRAJ10,
28746,28746,27.651289,TRAJ9,
28749,28749,27.651525,TRAJ6,
28750,28750,27.651525,TRAJ5,
28751,28751,27.650675,TRAJ4,
28752,28752,27.651525,TRAJ3,
28753,28753,27.650805,TRAJ2,
28754,28754,27.650805,TRAJ1,
28755,28755,26.858898,TRAC,
9056,9056,26.859749,SLC7A7,
84962,84962,26.859509,AJUBA,
23428,23428,26.859024,SLC7A8,
100529063,100529063,27.651411,BCL2L2-PABPN1,
8106,8106,25.947956,PABPN1,
51310,51310,27.651411,SLC22A17,
10278,10278,27.651411,EFS,
116173,116173,26.858898,CMTM5,
4624,4624,26.337366,MYH6,
84502,84502,27.651525,JPH4,
10202,10202,27.651289,DHRS2,
105370408,105370408,27.651525,LOC105370408,
10901,10901,26.859749,DHRS4,
317749,317749,27.651525,DHRS4L2,
10379,10379,26.859509,IRF9,
7051,7051,26.85718,TGM1,
115817,115817,27.64896,DHRS1,
56413,56413,26.85718,LTB4R2,
196883,196883,26.858898,ADCY4,
11035,11035,26.859024,RIPK3,
4776,4776,26.859024,NFATC4,
1215,1215,26.338097,CMA1,
2999,2999,26.859509,GZMH,
3002,3002,26.337978,GZMB,
107984667,,,,True
105370413,105370413,27.651411,GZMH-AS1,
29091,29091,27.650675,STXBP6,
107984700,107984700,27.650675,LINC02306,
4857,4857,27.651411,NOVA1,
107984684,107984684,27.651474,LOC107984684,
5587,5587,26.338165,PRKD1,
1690,1690,26.338165,COCH,
100506071,100506071,27.651474,COCH-AS1,
105370438,105370438,27.64896,LOC105370438,
84837,84837,27.651474,ARHGAP5-AS1,
64067,64067,27.651474,NPAS3,
112399,112399,26.85718,EGLN3,
112268123,112268123,27.64896,LOC112268123,
26257,26257,27.651525,NKX2-8,
105370455,105370455,27.651411,LOC105370455,
5083,5083,27.650805,PAX9,
89874,89874,26.859024,SLC25A21,
100129794,100129794,27.651289,SLC25A21-AS1,
319089,319089,27.64896,TTC6,
400208,400208,27.651411,LINC00517,
161198,161198,27.651289,CLEC14A,
105370458,105370458,27.651289,SEC23A-AS1,
145581,145581,27.650805,LRFN5,
54813,54813,27.651289,KLHL28,
55320,55320,26.337366,MIS18BP1,
161357,161357,26.858898,MDGA2,
100506433,100506433,27.64896,LINC00648,
283551,283551,27.64896,LINC01588,
105370485,105370485,27.651411,LOC105370485,
196913,196913,27.650675,LINC01599,
60485,60485,26.337494,SAV1,
51199,51199,27.64896,NIN,
105370489,105370489,27.651411,LOC105370489,
145447,145447,27.650675,ABHD12B,
5836,5836,26.859694,PYGL,
400212,400212,27.651474,LOC400212,
114088,114088,27.651525,TRIM9,
283553,283553,27.651411,LINC00640,
105378180,105378180,27.651411,LOC105378180,
5729,5729,26.85963,PTGDR,
80821,80821,27.651411,DDHD1,
105370503,105370503,27.651474,LINC02331,
652,652,26.859694,BMP4,
1033,1033,27.651411,CDKN3,
112268133,112268133,27.651411,LOC112268133,
2643,2643,26.85963,GCH1,
11169,11169,27.650805,WDHD1,
3958,3958,25.947956,LGALS3,
9787,9787,26.337494,DLGAP5,
57161,57161,26.859509,PELI2,
105370515,,,,True
55451,55451,27.650675,LINC00216,
105370522,105370522,27.650675,TOMM20L-DT,
105370524,105370524,27.650675,PCNX4-DT,
6495,6495,26.858898,SIX1,
113218481,113218481,27.64896,MIR9718,
51804,51804,27.651525,SIX4,
101927756,101927756,27.64896,LOC101927756,
5583,5583,26.338215,PRKCH,
105370525,105370525,27.651289,PRKCH-AS2,
100750246,100750246,27.64896,HIF1A-AS1,
3091,3091,26.859749,HIF1A,
57381,57381,26.859749,RHOJ,
112268140,112268140,27.651289,LOC112268140,
81537,81537,26.859509,SGPP1,
2100,2100,26.85718,ESR2,
9495,9495,26.85718,AKAP5,
102723809,102723809,27.651525,HSPA2-AS1,
26030,26030,27.651289,PLEKHG3,
2877,2877,26.859509,GPX2,
107984655,107984655,27.651525,LOC107984655,
105370537,,,,True
440184,440184,27.651289,CCDC196,
161145,161145,27.651289,TMEM229B,
5890,5890,26.338215,RAD51B,
100996664,100996664,27.650675,LOC100996664,
107984709,107984709,27.650805,LOC107984709,
87,87,26.85718,ACTN1,
57452,57452,26.858898,GALNT16,
64093,64093,26.85718,SMOC1,
101928075,101928075,27.650675,TTC9-DT,
105370557,105370557,27.650675,LOC105370557,
107984654,107984654,27.651411,LOC107984654,
102724015,102724015,27.651411,SIPA1L1-AS1,
9628,9628,26.859694,RGS6,
8110,8110,26.85963,DPF3,
100189359,100189359,27.651411,TRC-GCA8-1,
105370560,105370560,27.651411,RBM25-AS1,
641371,641371,26.85963,ACOT1,
100506476,100506476,27.651474,MIDEAS-AS1,
80127,80127,27.650805,BBOF1,
5228,5228,26.337494,PGF,
107984690,107984690,27.650675,LOC107984690,
2353,2353,26.859694,FOS,
122953,122953,27.651474,JDP2,
105370572,105370572,27.651525,LOC105370572,
102724153,102724153,27.64896,FLVCR2-AS1,
55640,55640,27.651525,FLVCR2,
112752,112752,26.859749,IFT43,
2103,2103,26.858898,ESRRB,
105370576,105370576,27.650675,LOC105370576,
29954,29954,26.85718,POMT2,
2954,2954,26.858898,GSTZ1,
283579,283579,27.650675,SLIRP-OT1,
9369,9369,26.85718,NRXN3,
145508,145508,27.650805,CEP128,
7253,7253,26.858898,TSHR,
100506700,100506700,27.650805,LINC02308,
101928767,101928767,27.651289,LINC02328,
102724380,102724380,27.650675,LINC02316,
8477,8477,26.858898,GPR65,
107984669,,,,True
55812,55812,27.651289,SPATA7,
11099,11099,27.651289,PTPN21,
105370615,105370615,27.650805,LOC105370615,
400236,400236,27.651474,FOXN3-AS1,
8111,8111,26.85718,GPR68,
105370624,105370624,27.651525,LOC105370624,
79820,79820,26.859749,CATSPERB,
10516,10516,25.948679,FBLN5,
53981,53981,26.859509,CPSF2,
5641,5641,26.859694,LGMN,
1113,1113,26.859694,CHGA,
145270,145270,27.650805,PRIMA1,
51676,51676,27.650805,ASB2,
866,866,27.651411,SERPINA6,
256394,256394,27.651474,SERPINA11,
327657,327657,27.651474,SERPINA9,
12,12,26.85963,SERPINA3,
145258,145258,26.859509,GSC,
108868751,108868751,27.651289,GSC-DT,
400242,400242,27.651289,DICER1-AS1,
101929080,101929080,27.651411,LINC02292,
105370638,105370638,27.651474,LOC105370638,
677768,677768,27.651474,SCARNA13,
51218,51218,26.85718,GLRX5,
27004,27004,27.64896,TCL6,
9623,9623,27.650675,TCL1B,
8115,8115,27.650805,TCL1A,
107984703,107984703,27.651411,LOC107984703,
624,624,26.85718,BDKRB2,
101929241,101929241,27.651289,LINC02325,
105370651,105370651,27.651289,LOC105370651,
100132612,100132612,27.650675,LINC02312,
388011,388011,27.651525,LINC01550,
107984706,107984706,27.64896,LOC107984706,
105370652,105370652,27.651411,LINC02295,
107987207,107987207,27.650805,LOC107987207,
64919,64919,26.858898,BCL11B,
105370660,105370660,27.650675,LOC105370660,
10858,10858,26.338215,CYP46A1,
102724682,102724682,27.651525,LOC102724682,
123096,123096,26.85718,SLC25A29,
7453,7453,26.85963,WARS1,
57596,57596,27.651289,BEGAIN,
8788,8788,26.859509,DLK1,
55384,55384,26.337494,MEG3,
388015,388015,27.651525,RTL1,
79104,79104,27.651411,MEG8,
767579,767579,27.64896,SNORD114-3,
100507257,100507257,27.651411,MEG9,
105370672,105370672,27.650675,LINC03117,
64150,64150,27.650805,DIO3OS,
1735,1735,26.859024,DIO3,
107984698,,,,True
105370676,105370676,27.651525,LINC02320,
145200,145200,27.64896,LINC00239,
5891,5891,27.64896,MOK,
122416,122416,27.650805,ANKRD9,
81693,81693,27.650805,AMN,
91828,91828,26.859509,EXOC3L4,
1152,1152,26.859509,CKB,
84334,84334,27.650675,COA8,
79038,79038,27.651525,ZFYVE21,
145195,145195,27.651474,LINC02691,
400258,400258,27.651474,C14orf180,
101929634,101929634,27.651474,LINC02280,
122622,122622,26.859694,ADSS1,
107984670,107984670,27.651474,LOC107984670,
102723342,102723342,27.651411,LOC102723342,
113146,113146,26.85963,AHNAK2,
122616,122616,27.650675,CLBA1,
29933,29933,26.858898,GPR132,
102723354,102723354,27.650805,LINC02298,
3714,3714,26.859509,JAG2,
90135,90135,27.651289,BTBD6,
3494,3494,27.651289,IGHA2,
3497,3497,26.338097,IGHE,
102465871,102465871,27.651411,MIR8071-1,
3503,3503,27.651411,IGHG4,
102466889,102466889,27.651411,MIR8071-2,
3501,3501,27.651289,IGHG2,
112268138,,,,True
105378187,,,,True
3505,3505,27.651474,IGHGP,
2003,2003,8.9198475,ELK2AP,
107987211,,,,True
3500,3500,27.650805,IGHG1,
105378184,105378184,27.651525,LOC105378184,
3502,3502,27.64896,IGHG3,
3495,3495,27.64896,IGHD,
3507,3507,27.651525,IGHM,
100616374,100616374,27.651411,MIR4539,
100616135,100616135,27.651525,MIR4507,
100616276,100616276,27.651411,MIR4538,
100616422,100616422,27.650675,MIR4537,
28475,28475,27.651525,IGHJ6,
28478,28478,8.9198475,IGHJ3P,
28476,28476,27.650675,IGHJ5,
28477,28477,27.64896,IGHJ4,
28479,28479,27.64896,IGHJ3,
28480,28480,8.91902,IGHJ2P,
28481,28481,27.650675,IGHJ2,
28483,28483,27.650675,IGHJ1,
28485,28485,27.651411,IGHD6-25,
28497,28497,27.651474,IGHD3-22,
28494,28494,27.651474,IGHD4-17,
28498,28498,27.650805,IGHD3-16,
28499,28499,27.650805,IGHD3-10,
28500,28500,27.650805,IGHD3-9,
28501,28501,27.651474,IGHD3-3,
28505,28505,27.651289,IGHD2-2,
9834,9834,27.651474,FAM30A,
28510,28510,27.651474,IGHD1-1,
28385,28385,27.651474,IGHV6-1,
28474,28474,27.651411,IGHV1-2,
28473,28473,27.651289,IGHV1-3,
107984634,107984634,27.651525,LOC107984634,
28401,28401,27.64896,IGHV4-4,
57289,57289,27.651525,IGHV7-4-1,
28457,28457,27.651525,IGHV2-5,
28452,28452,27.651525,IGHV3-7,
102723170,102723170,27.651289,IGHV3-64D,
28386,28386,27.651411,IGHV5-10-1,
28450,28450,27.650675,IGHV3-11,
28449,28449,27.64896,IGHV3-13,
28448,28448,27.64896,IGHV3-15,
28447,28447,27.651289,IGHV3-16,
28469,28469,8.91981,IGHV1-17,
28468,28468,27.650805,IGHV1-18,
28445,28445,27.650675,IGHV3-20,
28444,28444,27.650675,IGHV3-21,
28443,28443,8.919771,IGHV3-22,
28442,28442,27.651411,IGHV3-23,
28467,28467,27.650805,IGHV1-24,
28455,28455,27.651525,IGHV2-26,
28373,28373,8.9198475,IGHVII-26-2,
28383,28383,8.91902,IGHV7-27,
28400,28400,27.651289,IGHV4-28,
28439,28439,27.651289,IGHV3-30,
28398,28398,27.651411,IGHV4-30-2,
28434,28434,27.650805,IGHV3-33,
28395,28395,27.650805,IGHV4-34,
28432,28432,27.650805,IGHV3-35,
28431,28431,8.91981,IGHV3-36,
28429,28429,27.651411,IGHV3-38,
28394,28394,27.651411,IGHV4-39,
28428,28428,8.919573,IGHV3-41,
28426,28426,27.650675,IGHV3-43,
28466,28466,27.64896,IGHV1-45,
28465,28465,27.64896,IGHV1-46,
28425,28425,8.91983,IGHV3-47,
28424,28424,27.651525,IGHV3-48,
28423,28423,27.651289,IGHV3-49,
28388,28388,27.64896,IGHV5-51,
28421,28421,8.91981,IGHV3-52,
28420,28420,27.651289,IGHV3-53,
28393,28393,8.919615,IGHV4-55,
28380,28380,8.919771,IGHV7-56,
28464,28464,27.650805,IGHV1-58,
28392,28392,27.650805,IGHV4-59,
28391,28391,27.64896,IGHV4-61,
28416,28416,8.919615,IGHV3-62,
28415,28415,8.91983,IGHV3-63,
28414,28414,27.651474,IGHV3-64,
102724977,102724977,27.651525,LOC102724977,
28413,28413,8.91902,IGHV3-65,
28412,28412,27.651474,IGHV3-66,
28461,28461,27.650675,IGHV1-69,
102723168,102723168,27.651289,IGHV2-70D,
28402,28402,8.91983,IGHV3-69-1,
102723169,102723169,27.650675,IGHV1-69D,
28454,28454,27.651525,IGHV2-70,
28411,28411,8.9198475,IGHV3-71,
28410,28410,27.650805,IGHV3-72,
28409,28409,27.651411,IGHV3-73,
28408,28408,27.64896,IGHV3-74,
100847062,100847062,27.651411,MIR5195,
28387,28387,8.91981,IGHV5-78,
105379271,105379271,27.650675,LOC105379271,
28451,28451,27.650675,IGHV3-9,
102723407,102723407,27.64896,LOC102723407,
102724760,102724760,8.919573,LOC102724760,
107987219,,,,True
646370,646370,8.919573,IGHV1OR15-3,
102724971,102724971,27.651411,LOC102724971,
388077,388077,27.64896,IGHV1OR15-1,
107984785,,,,True
642131,642131,8.919615,LOC642131,
107983983,107983983,27.650805,LOC107983983,
101928039,101928039,27.64896,LOC101928039,
646396,646396,8.91981,REREP3,
105370721,,,,True
100132101,100132101,8.919771,HERC2P7,
283683,283683,27.651525,LOC283683,
123606,123606,26.859694,NIPA1,
7681,7681,27.651289,MKRN3,
4692,4692,26.859509,NDN,
8123,8123,27.651525,PWAR5,
3653,,,,True
4948,4948,26.85718,OCA2,
100996738,100996738,8.919771,HERC2P11,
728310,728310,27.651411,GOLGA6L7,
321,321,26.85963,APBA2,
89839,89839,26.859749,ARHGAP11B,
100288637,100288637,8.91902,LOC100288637,
22909,22909,26.859509,FAN1,
102725022,102725022,27.64896,LINC02352,
283710,283710,27.651525,LINC03034,
100288615,100288615,8.91983,WHAMMP1,
9824,9824,27.651474,ARHGAP11A,
114118903,114118903,27.651474,ARHGAP11A-SCG5,
342184,342184,27.64896,FMN1,
161779,161779,27.64896,PGBD4,
89978,89978,26.859509,DPH6,
100507466,100507466,27.651411,DPH6-DT,
